ALDER;KØN;TID;INDHOLD
63;M;2020;33927
63;M;2021;33769
63;M;2022;34067
63;M;2023;33942
63;K;1980;26447
63;K;1981;26407
63;K;1982;26880
63;K;1983;25759
63;K;1984;30079
63;K;1985;29028
63;K;1986;26798
63;K;1987;27482
63;K;1988;27152
63;K;1989;26480
63;K;1990;26083
63;K;1991;25124
63;K;1992;25314
63;K;1993;24447
63;K;1994;24819
63;K;1995;24253
63;K;1996;24524
63;K;1997;23895
63;K;1998;24935
63;K;1999;25029
63;K;2000;25793
63;K;2001;26614
63;K;2002;27030
63;K;2003;26914
63;K;2004;28147
63;K;2005;28763
63;K;2006;31941
63;K;2007;34027
63;K;2008;36486
63;K;2009;38126
63;K;2010;39349
63;K;2011;38255
63;K;2012;35945
63;K;2013;34308
63;K;2014;34477
63;K;2015;33003
63;K;2016;33699
63;K;2017;34259
63;K;2018;33866
63;K;2019;34148
63;K;2020;34765
63;K;2021;34450
63;K;2022;34755
63;K;2023;34837
64;M;1980;23416
64;M;1981;23599
64;M;1982;23266
64;M;1983;24048
64;M;1984;23036
64;M;1985;26362
64;M;1986;25214
64;M;1987;23761
64;M;1988;23999
64;M;1989;23985
64;M;1990;23259
64;M;1991;23058
64;M;1992;22529
64;M;1993;22952
64;M;1994;22002
64;M;1995;22335
64;M;1996;22071
64;M;1997;21968
64;M;1998;22053
64;M;1999;22815
64;M;2000;23207
64;M;2001;24097
64;M;2002;24661
64;M;2003;25709
64;M;2004;25898
64;M;2005;26900
64;M;2006;27590
64;M;2007;31039
64;M;2008;32600
64;M;2009;35585
64;M;2010;37527
64;M;2011;38741
64;M;2012;37175
64;M;2013;34812
64;M;2014;32810
64;M;2015;32869
64;M;2016;32216
64;M;2017;32439
64;M;2018;33043
64;M;2019;32247
64;M;2020;33161
64;M;2021;33573
64;M;2022;33432
64;M;2023;33804
64;K;1980;25933
64;K;1981;26102
64;K;1982;26064
64;K;1983;26523
64;K;1984;25421
64;K;1985;29693
64;K;1986;28664
64;K;1987;26437
64;K;1988;27122
64;K;1989;26833
64;K;1990;26151
64;K;1991;25744
64;K;1992;24810
64;K;1993;24985
64;K;1994;24123
64;K;1995;24512
64;K;1996;23958
64;K;1997;24210
64;K;1998;23580
64;K;1999;24597
64;K;2000;24693
64;K;2001;25482
64;K;2002;26317
64;K;2003;26734
64;K;2004;26649
64;K;2005;27856
64;K;2006;28487
64;K;2007;31653
64;K;2008;33689
64;K;2009;36138
64;K;2010;37743
64;K;2011;39008
64;K;2012;37948
64;K;2013;35668
64;K;2014;34055
64;K;2015;34226
64;K;2016;32784
64;K;2017;33421
64;K;2018;34015
64;K;2019;33633
64;K;2020;33898
64;K;2021;34506
64;K;2022;34214
64;K;2023;34694
65;M;1980;23950
65;M;1981;22813
65;M;1982;22966
65;M;1983;22665
65;M;1984;23397
65;M;1985;22421
65;M;1986;25642
65;M;1987;24536
65;M;1988;23139
65;M;1989;23384
65;M;1990;23403
65;M;1991;22693
65;M;1992;22564
65;M;1993;22004
65;M;1994;22441
65;M;1995;21523
65;M;1996;21852
65;M;1997;21543
65;M;1998;21512
65;M;1999;21590
65;M;2000;22354
65;M;2001;22794
65;M;2002;23674
65;M;2003;24204
65;M;2004;25272
65;M;2005;25440
65;M;2006;26477
65;M;2007;27149
65;M;2008;30543
65;M;2009;32043
65;M;2010;35030
65;M;2011;37023
65;M;2012;38193
65;M;2013;36693
65;M;2014;34386
65;M;2015;32402
65;M;2016;32451
65;M;2017;31760
65;M;2018;32027
65;M;2019;32642
65;M;2020;31825
65;M;2021;32767
65;M;2022;33140
65;M;2023;33087
65;K;1980;27250
65;K;1981;25559
65;K;1982;25763
65;K;1983;25689
65;K;1984;26149
65;K;1985;25063
65;K;1986;29306
65;K;1987;28229
65;K;1988;26087
65;K;1989;26740
65;K;1990;26447
65;K;1991;25798
65;K;1992;25399
65;K;1993;24485
65;K;1994;24619
65;K;1995;23782
65;K;1996;24178
65;K;1997;23621
65;K;1998;23890
65;K;1999;23265
65;K;2000;24285
65;K;2001;24376
65;K;2002;25165
65;K;2003;26012
65;K;2004;26449
65;K;2005;26357
65;K;2006;27593
65;K;2007;28198
65;K;2008;31314
65;K;2009;33366
65;K;2010;35812
65;K;2011;37350
65;K;2012;38646
65;K;2013;37607
65;K;2014;35415
65;K;2015;33778
65;K;2016;33941
65;K;2017;32514
65;K;2018;33161
65;K;2019;33762
65;K;2020;33384
65;K;2021;33675
65;K;2022;34259
65;K;2023;34132
66;M;1980;23412
66;M;1981;23248
66;M;1982;22178
66;M;1983;22348
66;M;1984;21996
66;M;1985;22760
66;M;1986;21778
66;M;1987;24872
66;M;1988;23887
66;M;1989;22471
66;M;1990;22761
66;M;1991;22796
66;M;1992;22163
66;M;1993;22015
66;M;1994;21405
66;M;1995;21864
66;M;1996;21008
66;M;1997;21323
66;M;1998;21063
66;M;1999;20982
66;M;2000;21127
66;M;2001;21862
66;M;2002;22336
66;M;2003;23215
66;M;2004;23728
66;M;2005;24811
66;M;2006;24941
66;M;2007;25966
66;M;2008;26640
66;M;2009;30013
66;M;2010;31517
66;M;2011;34421
66;M;2012;36403
66;M;2013;37621
66;M;2014;36172
66;M;2015;33917
66;M;2016;31925
66;M;2017;31961
66;M;2018;31310
66;M;2019;31561
66;M;2020;32169
66;M;2021;31371
66;M;2022;32318
66;M;2023;32752
66;K;1980;26859
66;K;1981;26825
66;K;1982;25171
66;K;1983;25388
66;K;1984;25310
66;K;1985;25744
66;K;1986;24714
66;K;1987;28855
66;K;1988;27808
66;K;1989;25634
66;K;1990;26347
66;K;1991;26046
66;K;1992;25421
66;K;1993;25022
66;K;1994;24087
66;K;1995;24228
66;K;1996;23411
66;K;1997;23799
66;K;1998;23280
66;K;1999;23507
66;K;2000;22914
66;K;2001;23924
66;K;2002;24016
66;K;2003;24835
66;K;2004;25708
66;K;2005;26145
66;K;2006;26059
66;K;2007;27277
66;K;2008;27887
66;K;2009;30985
66;K;2010;32990
66;K;2011;35418
66;K;2012;36963
66;K;2013;38275
66;K;2014;37262
66;K;2015;35088
66;K;2016;33470
66;K;2017;33654
66;K;2018;32261
66;K;2019;32844
66;K;2020;33442
66;K;2021;33119
66;K;2022;33382
66;K;2023;34144
67;M;1980;23342
67;M;1981;22670
67;M;1982;22533
67;M;1983;21501
67;M;1984;21614
67;M;1985;21326
67;M;1986;22011
67;M;1987;21129
67;M;1988;24084
67;M;1989;23104
67;M;1990;21818
67;M;1991;22100
67;M;1992;22139
67;M;1993;21513
67;M;1994;21346
67;M;1995;20791
67;M;1996;21306
67;M;1997;20421
67;M;1998;20724
67;M;1999;20519
67;M;2000;20440
67;M;2001;20613
67;M;2002;21339
67;M;2003;21810
67;M;2004;22751
67;M;2005;23232
67;M;2006;24282
67;M;2007;24471
67;M;2008;25473
67;M;2009;26109
67;M;2010;29466
67;M;2011;30981
67;M;2012;33802
67;M;2013;35774
67;M;2014;36987
67;M;2015;35633
67;M;2016;33428
67;M;2017;31388
67;M;2018;31509
67;M;2019;30842
67;M;2020;31049
67;M;2021;31672
67;M;2022;30952
67;M;2023;31895
67;K;1980;26670
67;K;1981;26443
67;K;1982;26402
67;K;1983;24769
67;K;1984;24984
67;K;1985;24913
67;K;1986;25320
67;K;1987;24308
67;K;1988;28364
67;K;1989;27322
67;K;1990;25181
67;K;1991;25924
67;K;1992;25653
67;K;1993;24991
67;K;1994;24600
67;K;1995;23647
67;K;1996;23838
67;K;1997;23010
67;K;1998;23352
67;K;1999;22899
67;K;2000;23115
67;K;2001;22513
67;K;2002;23543
67;K;2003;23615
67;K;2004;24495
67;K;2005;25351
67;K;2006;25825
67;K;2007;25700
67;K;2008;26960
67;K;2009;27530
67;K;2010;30609
67;K;2011;32612
67;K;2012;35062
67;K;2013;36581
67;K;2014;37920
67;K;2015;36923
67;K;2016;34749
67;K;2017;33171
67;K;2018;33332
67;K;2019;31924
67;K;2020;32538
67;K;2021;33125
67;K;2022;32813
67;K;2023;33163
68;M;1980;22043
68;M;1981;22544
68;M;1982;21862
68;M;1983;21789
68;M;1984;20777
68;M;1985;20868
68;M;1986;20556
68;M;1987;21307
68;M;1988;20453
68;M;1989;23291
68;M;1990;22314
68;M;1991;21130
68;M;1992;21436
68;M;1993;21528
68;M;1994;20829
68;M;1995;20686
68;M;1996;20132
68;M;1997;20673
68;M;1998;19827
68;M;1999;20118
68;M;2000;19910
68;M;2001;19880
68;M;2002;20078
68;M;2003;20780
68;M;2004;21274
68;M;2005;22247
68;M;2006;22700
68;M;2007;23784
68;M;2008;23993
68;M;2009;24940
68;M;2010;25602
68;M;2011;28891
68;M;2012;30394
68;M;2013;33179
68;M;2014;35173
68;M;2015;36364
68;M;2016;35062
68;M;2017;32876
68;M;2018;30873
68;M;2019;30960
68;M;2020;30315
68;M;2021;30565
68;M;2022;31146
68;M;2023;30492
68;K;1980;25762
68;K;1981;26204
68;K;1982;25996
68;K;1983;25941
68;K;1984;24334
68;K;1985;24521
68;K;1986;24538
68;K;1987;24861
68;K;1988;23849
68;K;1989;27789
68;K;1990;26868
68;K;1991;24757
68;K;1992;25452
68;K;1993;25219
68;K;1994;24530
68;K;1995;24110
68;K;1996;23202
68;K;1997;23398
68;K;1998;22583
68;K;1999;22885
68;K;2000;22442
68;K;2001;22694
68;K;2002;22147
68;K;2003;23116
68;K;2004;23240
68;K;2005;24116
68;K;2006;24980
68;K;2007;25478
68;K;2008;25371
68;K;2009;26602
68;K;2010;27174
68;K;2011;30237
68;K;2012;32238
68;K;2013;34665
68;K;2014;36227
68;K;2015;37458
68;K;2016;36574
68;K;2017;34364
68;K;2018;32847
68;K;2019;32980
68;K;2020;31546
68;K;2021;32226
68;K;2022;32808
68;K;2023;32528
69;M;1980;21294
69;M;1981;21172
69;M;1982;21710
69;M;1983;21103
69;M;1984;20974
69;M;1985;20058
69;M;1986;20104
69;M;1987;19834
69;M;1988;20544
69;M;1989;19767
69;M;1990;22471
69;M;1991;21499
69;M;1992;20405
69;M;1993;20692
69;M;1994;20785
69;M;1995;20090
69;M;1996;19997
69;M;1997;19469
69;M;1998;20043
69;M;1999;19182
69;M;2000;19509
69;M;2001;19308
69;M;2002;19275
69;M;2003;19513
69;M;2004;20176
69;M;2005;20710
69;M;2006;21692
69;M;2007;22162
69;M;2008;23211
69;M;2009;23476
69;M;2010;24414
69;M;2011;25059
69;M;2012;28298
69;M;2013;29795
69;M;2014;32531
69;M;2015;34492
69;M;2016;35707
69;M;2017;34429
69;M;2018;32304
69;M;2019;30266
69;M;2020;30376
69;M;2021;29745
69;M;2022;30006
69;M;2023;30666
69;K;1980;25353
69;K;1981;25266
69;K;1982;25693
69;K;1983;25517
69;K;1984;25492
69;K;1985;23839
69;K;1986;24067
69;K;1987;24069
69;K;1988;24398
69;K;1989;23385
69;K;1990;27222
69;K;1991;26354
69;K;1992;24308
69;K;1993;24973
69;K;1994;24674
69;K;1995;24046
69;K;1996;23587
69;K;1997;22729
69;K;1998;22904
69;K;1999;22140
69;K;2000;22408
69;K;2001;22010
69;K;2002;22250
69;K;2003;21758
69;K;2004;22656
69;K;2005;22876
69;K;2006;23718
69;K;2007;24580
69;K;2008;25086
69;K;2009;25004
69;K;2010;26227
69;K;2011;26805
69;K;2012;29866
69;K;2013;31845
69;K;2014;34239
69;K;2015;35825
69;K;2016;37041
69;K;2017;36179
69;K;2018;34004
69;K;2019;32478
69;K;2020;32631
69;K;2021;31204
69;K;2022;31868
69;K;2023;32493
70;M;1980;20692
70;M;1981;20401
70;M;1982;20285
70;M;1983;20841
70;M;1984;20293
70;M;1985;20104
70;M;1986;19247
70;M;1987;19296
70;M;1988;19065
70;M;1989;19763
70;M;1990;19031
70;M;1991;21575
70;M;1992;20639
70;M;1993;19588
70;M;1994;19901
70;M;1995;20007
70;M;1996;19326
70;M;1997;19262
70;M;1998;18726
70;M;1999;19379
70;M;2000;18568
70;M;2001;18881
70;M;2002;18675
70;M;2003;18648
70;M;2004;18948
70;M;2005;19632
70;M;2006;20173
70;M;2007;21108
70;M;2008;21586
70;M;2009;22652
70;M;2010;22933
70;M;2011;23895
70;M;2012;24537
70;M;2013;27667
70;M;2014;29138
70;M;2015;31864
70;M;2016;33824
70;M;2017;35060
70;M;2018;33731
70;M;2019;31655
70;M;2020;29697
70;M;2021;29745
70;M;2022;29181
70;M;2023;29436
70;K;1980;25350
70;K;1981;24812
70;K;1982;24729
70;K;1983;25168
70;K;1984;24999
70;K;1985;24945
70;K;1986;23329
70;K;1987;23541
70;K;1988;23568
70;K;1989;23908
70;K;1990;22889
70;K;1991;26651
70;K;1992;25787
70;K;1993;23809
70;K;1994;24445
70;K;1995;24114
70;K;1996;23474
70;K;1997;23043
70;K;1998;22253
70;K;1999;22385
70;K;2000;21659
70;K;2001;21948
70;K;2002;21549
70;K;2003;21800
70;K;2004;21340
70;K;2005;22187
70;K;2006;22463
70;K;2007;23273
70;K;2008;24185
70;K;2009;24679
70;K;2010;24602
70;K;2011;25831
70;K;2012;26409
70;K;2013;29417
70;K;2014;31413
70;K;2015;33781
70;K;2016;35365
70;K;2017;36579
70;K;2018;35736
70;K;2019;33618
70;K;2020;32108
70;K;2021;32218
70;K;2022;30815
70;K;2023;31611
71;M;1980;18961
71;M;1981;19766
71;M;1982;19447
71;M;1983;19427
71;M;1984;19945
71;M;1985;19449
71;M;1986;19247
71;M;1987;18426
71;M;1988;18494
71;M;1989;18264
71;M;1990;18925
71;M;1991;18232
71;M;1992;20680
71;M;1993;19777
71;M;1994;18795
71;M;1995;19084
71;M;1996;19188
71;M;1997;18563
71;M;1998;18522
71;M;1999;18076
71;M;2000;18689
71;M;2001;17931
71;M;2002;18227
71;M;2003;18031
71;M;2004;18059
71;M;2005;18352
71;M;2006;19071
71;M;2007;19587
71;M;2008;20516
71;M;2009;20987
71;M;2010;22037
71;M;2011;22336
71;M;2012;23319
71;M;2013;23947
71;M;2014;27030
71;M;2015;28481
71;M;2016;31159
71;M;2017;33076
71;M;2018;34378
71;M;2019;33006
71;M;2020;30993
71;M;2021;29079
71;M;2022;29137
71;M;2023;28549
71;K;1980;24069
71;K;1981;24762
71;K;1982;24265
71;K;1983;24144
71;K;1984;24543
71;K;1985;24438
71;K;1986;24359
71;K;1987;22800
71;K;1988;22999
71;K;1989;23001
71;K;1990;23337
71;K;1991;22367
71;K;1992;26003
71;K;1993;25174
71;K;1994;23228
71;K;1995;23869
71;K;1996;23531
71;K;1997;22913
71;K;1998;22478
71;K;1999;21687
71;K;2000;21856
71;K;2001;21104
71;K;2002;21466
71;K;2003;21040
71;K;2004;21304
71;K;2005;20879
71;K;2006;21740
71;K;2007;22023
71;K;2008;22785
71;K;2009;23775
71;K;2010;24284
71;K;2011;24209
71;K;2012;25443
71;K;2013;25976
71;K;2014;28993
71;K;2015;30933
71;K;2016;33303
71;K;2017;34856
71;K;2018;36067
71;K;2019;35238
71;K;2020;33197
71;K;2021;31683
71;K;2022;31788
71;K;2023;30436
72;M;1980;17369
72;M;1981;18011
72;M;1982;18733
72;M;1983;18480
72;M;1984;18531
72;M;1985;18987
72;M;1986;18606
72;M;1987;18339
72;M;1988;17550
72;M;1989;17641
72;M;1990;17445
72;M;1991;17976
72;M;1992;17434
72;M;1993;19728
72;M;1994;18863
72;M;1995;17955
72;M;1996;18166
72;M;1997;18319
72;M;1998;17805
72;M;1999;17801
72;M;2000;17385
72;M;2001;17948
72;M;2002;17229
72;M;2003;17571
72;M;2004;17368
72;M;2005;17415
72;M;2006;17779
72;M;2007;18452
72;M;2008;18944
72;M;2009;19878
72;M;2010;20401
72;M;2011;21389
72;M;2012;21675
72;M;2013;22713
72;M;2014;23390
72;M;2015;26417
72;M;2016;27816
72;M;2017;30385
72;M;2018;32307
72;M;2019;33641
72;M;2020;32285
72;M;2021;30296
72;M;2022;28397
72;M;2023;28492
72;K;1980;22612
72;K;1981;23428
72;K;1982;24139
72;K;1983;23660
72;K;1984;23545
72;K;1985;23914
72;K;1986;23825
72;K;1987;23726
72;K;1988;22223
72;K;1989;22458
72;K;1990;22409
72;K;1991;22731
72;K;1992;21764
72;K;1993;25304
72;K;1994;24476
72;K;1995;22593
72;K;1996;23237
72;K;1997;22905
72;K;1998;22305
72;K;1999;21861
72;K;2000;21144
72;K;2001;21301
72;K;2002;20584
72;K;2003;20920
72;K;2004;20530
72;K;2005;20804
72;K;2006;20414
72;K;2007;21281
72;K;2008;21551
72;K;2009;22323
72;K;2010;23330
72;K;2011;23862
72;K;2012;23746
72;K;2013;25017
72;K;2014;25564
72;K;2015;28581
72;K;2016;30454
72;K;2017;32773
72;K;2018;34318
72;K;2019;35526
72;K;2020;34751
72;K;2021;32728
72;K;2022;31229
72;K;2023;31383
73;M;1980;16139
73;M;1981;16392
73;M;1982;17052
73;M;1983;17791
73;M;1984;17512
73;M;1985;17592
73;M;1986;18011
73;M;1987;17652
73;M;1988;17419
73;M;1989;16699
73;M;1990;16737
73;M;1991;16593
73;M;1992;17068
73;M;1993;16584
73;M;1994;18728
73;M;1995;17988
73;M;1996;17048
73;M;1997;17302
73;M;1998;17449
73;M;1999;17004
73;M;2000;17007
73;M;2001;16629
73;M;2002;17207
73;M;2003;16526
73;M;2004;16821
73;M;2005;16710
73;M;2006;16770
73;M;2007;17104
73;M;2008;17834
73;M;2009;18315
73;M;2010;19250
73;M;2011;19718
73;M;2012;20742
73;M;2013;21019
73;M;2014;22054
73;M;2015;22743
73;M;2016;25698
73;M;2017;27124
73;M;2018;29580
73;M;2019;31494
73;M;2020;32812
73;M;2021;31552
73;M;2022;29509
73;M;2023;27722
73;K;1980;21617
73;K;1981;21953
73;K;1982;22757
73;K;1983;23487
73;K;1984;23005
73;K;1985;22900
73;K;1986;23214
73;K;1987;23186
73;K;1988;23062
73;K;1989;21610
73;K;1990;21826
73;K;1991;21749
73;K;1992;22116
73;K;1993;21135
73;K;1994;24539
73;K;1995;23778
73;K;1996;21953
73;K;1997;22560
73;K;1998;22259
73;K;1999;21718
73;K;2000;21227
73;K;2001;20548
73;K;2002;20712
73;K;2003;19987
73;K;2004;20308
73;K;2005;19986
73;K;2006;20287
73;K;2007;19925
73;K;2008;20746
73;K;2009;21059
73;K;2010;21837
73;K;2011;22799
73;K;2012;23386
73;K;2013;23319
73;K;2014;24557
73;K;2015;25133
73;K;2016;28060
73;K;2017;29935
73;K;2018;32222
73;K;2019;33727
73;K;2020;34931
73;K;2021;34224
73;K;2022;32220
73;K;2023;30767
74;M;1980;14957
74;M;1981;15174
74;M;1982;15445
74;M;1983;15999
74;M;1984;16752
74;M;1985;16550
74;M;1986;16577
74;M;1987;16999
74;M;1988;16730
74;M;1989;16518
74;M;1990;15822
74;M;1991;15827
74;M;1992;15686
74;M;1993;16164
74;M;1994;15640
74;M;1995;17685
74;M;1996;17013
74;M;1997;16090
74;M;1998;16404
74;M;1999;16613
74;M;2000;16177
74;M;2001;16213
74;M;2002;15842
74;M;2003;16435
74;M;2004;15825
74;M;2005;16098
74;M;2006;15997
74;M;2007;16085
74;M;2008;16450
74;M;2009;17192
74;M;2010;17659
74;M;2011;18537
74;M;2012;19065
74;M;2013;20088
74;M;2014;20373
74;M;2015;21426
74;M;2016;22101
74;M;2017;24974
74;M;2018;26334
74;M;2019;28731
74;M;2020;30676
74;M;2021;31927
74;M;2022;30636
74;M;2023;28678
74;K;1980;20495
74;K;1981;20932
74;K;1982;21248
74;K;1983;22064
74;K;1984;22754
74;K;1985;22302
74;K;1986;22167
74;K;1987;22538
74;K;1988;22508
74;K;1989;22361
74;K;1990;21002
74;K;1991;21158
74;K;1992;21069
74;K;1993;21431
74;K;1994;20446
74;K;1995;23792
74;K;1996;23008
74;K;1997;21315
74;K;1998;21838
74;K;1999;21542
74;K;2000;21083
74;K;2001;20568
74;K;2002;19937
74;K;2003;20083
74;K;2004;19400
74;K;2005;19712
74;K;2006;19433
74;K;2007;19714
74;K;2008;19430
74;K;2009;20229
74;K;2010;20535
74;K;2011;21270
74;K;2012;22268
74;K;2013;22831
74;K;2014;22855
74;K;2015;24087
74;K;2016;24663
74;K;2017;27526
74;K;2018;29420
74;K;2019;31629
74;K;2020;33104
74;K;2021;34319
74;K;2022;33614
74;K;2023;31720
75;M;1980;13800
75;M;1981;13961
75;M;1982;14186
75;M;1983;14490
75;M;1984;14933
75;M;1985;15701
75;M;1986;15535
75;M;1987;15562
75;M;1988;15970
75;M;1989;15765
75;M;1990;15566
75;M;1991;14887
75;M;1992;14853
75;M;1993;14773
75;M;1994;15223
75;M;1995;14716
75;M;1996;16589
75;M;1997;16049
75;M;1998;15205
75;M;1999;15448
75;M;2000;15733
75;M;2001;15358
75;M;2002;15402
75;M;2003;15026
75;M;2004;15622
75;M;2005;15100
75;M;2006;15315
75;M;2007;15266
75;M;2008;15393
75;M;2009;15807
75;M;2010;16478
75;M;2011;16961
75;M;2012;17879
75;M;2013;18412
75;M;2014;19443
75;M;2015;19723
75;M;2016;20700
75;M;2017;21395
75;M;2018;24196
75;M;2019;25475
75;M;2020;27805
75;M;2021;29762
75;M;2022;30960
75;M;2023;29707
75;K;1980;19653
75;K;1981;19783
75;K;1982;20239
75;K;1983;20527
75;K;1984;21323
75;K;1985;21959
75;K;1986;21529
75;K;1987;21425
75;K;1988;21858
75;K;1989;21732
75;K;1990;21644
75;K;1991;20315
75;K;1992;20476
75;K;1993;20363
75;K;1994;20697
75;K;1995;19752
75;K;1996;22989
75;K;1997;22209
75;K;1998;20619
75;K;1999;21095
75;K;2000;20833
75;K;2001;20389
75;K;2002;19875
75;K;2003;19297
75;K;2004;19434
75;K;2005;18810
75;K;2006;19065
75;K;2007;18822
75;K;2008;19153
75;K;2009;18881
75;K;2010;19688
75;K;2011;20005
75;K;2012;20733
75;K;2013;21758
75;K;2014;22283
75;K;2015;22370
75;K;2016;23615
75;K;2017;24146
75;K;2018;26969
75;K;2019;28803
75;K;2020;30973
75;K;2021;32431
75;K;2022;33658
75;K;2023;32969
76;M;1980;12560
76;M;1981;12849
76;M;1982;12986
76;M;1983;13199
76;M;1984;13496
76;M;1985;13875
76;M;1986;14601
76;M;1987;14524
76;M;1988;14549
76;M;1989;14910
76;M;1990;14764
76;M;1991;14549
76;M;1992;13955
76;M;1993;13922
76;M;1994;13723
76;M;1995;14265
76;M;1996;13765
76;M;1997;15566
76;M;1998;15058
76;M;1999;14266
76;M;2000;14534
76;M;2001;14862
76;M;2002;14541
76;M;2003;14589
76;M;2004;14241
76;M;2005;14822
76;M;2006;14403
76;M;2007;14531
76;M;2008;14537
76;M;2009;14700
76;M;2010;15085
76;M;2011;15770
76;M;2012;16249
76;M;2013;17154
76;M;2014;17766
76;M;2015;18758
76;M;2016;19074
76;M;2017;19991
76;M;2018;20673
76;M;2019;23351
76;M;2020;24623
76;M;2021;26838
76;M;2022;28705
76;M;2023;29916
76;K;1980;18304
76;K;1981;18924
76;K;1982;19035
76;K;1983;19441
76;K;1984;19701
76;K;1985;20560
76;K;1986;21185
76;K;1987;20760
76;K;1988;20636
76;K;1989;21014
76;K;1990;20914
76;K;1991;20833
76;K;1992;19525
76;K;1993;19732
76;K;1994;19544
76;K;1995;19900
76;K;1996;18959
76;K;1997;22085
76;K;1998;21402
76;K;1999;19853
76;K;2000;20312
76;K;2001;20109
76;K;2002;19645
76;K;2003;19146
76;K;2004;18614
76;K;2005;18774
76;K;2006;18173
76;K;2007;18423
76;K;2008;18218
76;K;2009;18537
76;K;2010;18293
76;K;2011;19107
76;K;2012;19393
76;K;2013;20165
76;K;2014;21187
76;K;2015;21676
76;K;2016;21861
76;K;2017;23065
76;K;2018;23571
76;K;2019;26347
76;K;2020;28155
76;K;2021;30257
76;K;2022;31687
76;K;2023;32923
77;M;1980;11667
77;M;1981;11555
77;M;1982;11845
77;M;1983;12017
77;M;1984;12161
77;M;1985;12479
77;M;1986;12901
77;M;1987;13496
77;M;1988;13506
77;M;1989;13550
77;M;1990;13794
77;M;1991;13661
77;M;1992;13545
77;M;1993;13018
77;M;1994;12923
77;M;1995;12760
77;M;1996;13242
77;M;1997;12811
77;M;1998;14542
77;M;1999;14093
77;M;2000;13350
77;M;2001;13595
77;M;2002;13963
77;M;2003;13620
77;M;2004;13722
77;M;2005;13435
77;M;2006;14029
77;M;2007;13630
77;M;2008;13773
77;M;2009;13782
77;M;2010;13990
77;M;2011;14385
77;M;2012;14999
77;M;2013;15525
77;M;2014;16446
77;M;2015;17074
77;M;2016;18009
77;M;2017;18357
77;M;2018;19249
77;M;2019;19879
77;M;2020;22530
77;M;2021;23684
77;M;2022;25824
77;M;2023;27639
77;K;1980;17514
77;K;1981;17504
77;K;1982;18066
77;K;1983;18238
77;K;1984;18679
77;K;1985;18854
77;K;1986;19721
77;K;1987;20299
77;K;1988;19904
77;K;1989;19789
77;K;1990;20201
77;K;1991;20030
77;K;1992;20002
77;K;1993;18720
77;K;1994;18881
77;K;1995;18688
77;K;1996;19070
77;K;1997;18192
77;K;1998;21189
77;K;1999;20538
77;K;2000;19037
77;K;2001;19470
77;K;2002;19307
77;K;2003;18879
77;K;2004;18429
77;K;2005;17949
77;K;2006;18121
77;K;2007;17497
77;K;2008;17726
77;K;2009;17569
77;K;2010;17878
77;K;2011;17701
77;K;2012;18464
77;K;2013;18786
77;K;2014;19569
77;K;2015;20632
77;K;2016;21116
77;K;2017;21293
77;K;2018;22469
77;K;2019;22940
77;K;2020;25724
77;K;2021;27462
77;K;2022;29510
77;K;2023;30892
78;M;1980;10430
78;M;1981;10684
78;M;1982;10534
78;M;1983;10859
78;M;1984;11047
78;M;1985;11157
78;M;1986;11431
78;M;1987;11825
78;M;1988;12483
78;M;1989;12457
78;M;1990;12477
78;M;1991;12704
78;M;1992;12656
78;M;1993;12499
78;M;1994;11973
78;M;1995;11992
78;M;1996;11771
78;M;1997;12195
78;M;1998;11849
78;M;1999;13510
78;M;2000;13101
78;M;2001;12445
78;M;2002;12632
78;M;2003;13040
78;M;2004;12711
78;M;2005;12844
78;M;2006;12569
78;M;2007;13175
78;M;2008;12901
78;M;2009;12962
78;M;2010;12984
78;M;2011;13208
78;M;2012;13613
78;M;2013;14230
78;M;2014;14746
78;M;2015;15684
78;M;2016;16347
78;M;2017;17269
78;M;2018;17595
78;M;2019;18425
78;M;2020;19073
78;M;2021;21633
78;M;2022;22659
78;M;2023;24720
78;K;1980;16271
78;K;1981;16679
78;K;1982;16642
78;K;1983;17177
78;K;1984;17367
78;K;1985;17838
78;K;1986;17961
78;K;1987;18810
78;K;1988;19373
78;K;1989;19012
78;K;1990;18908
78;K;1991;19332
78;K;1992;19108
78;K;1993;19122
78;K;1994;17882
78;K;1995;18034
78;K;1996;17856
78;K;1997;18176
78;K;1998;17368
78;K;1999;20272
78;K;2000;19631
78;K;2001;18216
78;K;2002;18617
78;K;2003;18441
78;K;2004;18094
78;K;2005;17675
78;K;2006;17231
78;K;2007;17410
78;K;2008;16838
78;K;2009;17005
78;K;2010;16847
78;K;2011;17145
78;K;2012;17078
78;K;2013;17761
78;K;2014;18175
78;K;2015;18928
78;K;2016;19997
78;K;2017;20443
78;K;2018;20708
78;K;2019;21772
78;K;2020;22295
78;K;2021;24970
78;K;2022;26637
78;K;2023;28657
79;M;1980;9271
79;M;1981;9447
79;M;1982;9722
79;M;1983;9585
79;M;1984;9926
79;M;1985;10078
79;M;1986;10172
79;M;1987;10426
79;M;1988;10846
79;M;1989;11375
79;M;1990;11412
79;M;1991;11414
79;M;1992;11666
79;M;1993;11604
79;M;1994;11439
79;M;1995;10990
79;M;1996;10964
79;M;1997;10748
79;M;1998;11275
79;M;1999;10947
79;M;2000;12450
79;M;2001;12058
79;M;2002;11457
79;M;2003;11700
79;M;2004;12088
79;M;2005;11864
79;M;2006;12019
79;M;2007;11729
79;M;2008;12298
79;M;2009;12106
